EmisCode;PROVINCE;Institution name;District;Alternative Institution name;Legal Status;Practical Status of the institution;Closure data;Sector;Institution Type;Institution Phase;LandOwnership;Ex-education Department;Circuit;Registration date;Street name and sumber;City/Town;Postal Code;SA POST OFFICE VILLAGE;P O BOX;Private bag;Post office;Postal Code;TelCode1;Telephone1;TelCode2;Telephone2;EMail;EmailAlt;LONGITUDE;LATITUDE;GIS SOURCE;GIS last updated date;District municipality;Local municipality;Urban or rural;PersalPayPoint;PersalComponent;ExamCentreNumber;ExamCentre;Manager title;Managers initials;Manager surname;Institution closure date;Institution closure reason;Demarcation form;Demarcation to;Previous EMIS number;Updated EMIS number;Functions;Quintile;No-fee school status;SNE specialisation;Specialisation
300101862;NC;RUSFONTEIN PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;Wyk 10;KURUMAN;8460;PO BOX 6045;PO BOX;BATLHAROS;KURUMAN;8476;067;3266604;067;3266604;rusfonteinprimaryschool@gmail.com;rusfonteinprimaryschool@gmail.com;-26.996793;23,250618;;;;;;961248;961248;2101862;RUSFONTEIN PRIMARY SCHOOL;;;;;;;;;;;;;;
300017304;NC;VAALHARTS GEKOMBINEERDE SKOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;F8;;Andalusia Park;Jan Kempdorp;8550;PO BOX 76;PO BOX;Andalusia Park;Jan Kempdorp;8550;053;2440046;078;0969390;;bothawc@gmail.com;-27.90993;24.81166;;;;;;225320;970419;2017304;Vaalharts Combined;;;;;;;;;;;;;;
300057202;NC;KURUMAN TUITION CENTRE;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;K7;;Kuruman;Kuruman;8460;PRIVATE BAG X1534;PRIVATE BAG X;Kuruman;Kuruman;8460;053;4923008;066;2673595;ktckuruman@gmail.com;ceo@ktcschool.com;0;0;;;;;;;;;;;;;;;;;;;;;;;
300101655;NC;PITSO JANTJIE SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K2;;MANYEDING;MOTHIBISTAD;8474;PRIVATE BAG X154;PRIVATE BAG X;MOTHIBISTAD;KURUMAN;8474;053;2850844;076;1423416;kgally.seswai071@gmail.com;pitsojantjiehighschool@gmail.com;-27.488314;23,678777;;;;;;961385;961385;2101655;pitso jantjie high school;;;;;;;;;;;;;;
300101617;NC;PHAKANE SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K2;;KAGUNG VILLAGE;KURUMAN;8460;PO BOX 731;PO BOX;KURUMAN;KURUMAN ;8460;063;8178712;072;0367001;phakanehighschool@gmail.com;phakanehighschool@gmail.com;-27.428736;23,572136;;;;;;7961296;796;2101617;Phakane High School;;;;;;;;;;;;;;
300033306;NC;PROTEA LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;N4;;NIEUWOUDTVILLE;NIEUWOUDTVILLE;8180;PO BOX 2;PO BOX;NIEUWOUDTVILLE;NIEUWOUDTVILLE;8180;027;2181079;027;2181079;protealaerskool@gmail.com;protealaer@mweb.co.za;-31.367399;19,115711;;;;;;340146;970959;2038833;NIEUWOUDTVILLE PUBLIC CENTRE;;;;;;;;;;;;;;
300101776;NC;REAITEKA INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Education;;K4;;MAIPEING;KURUMAN;8460;PO BOX 499;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;076;0799572;082;3970386;reaitekams@gmail.com;reaitekais@ncdoe.schools.za;-27.13224;23.11855;;;;;;007/961295;961295;101776;REAITEKA INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300014204;NC;DIAMANTVELD PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F5;;Kimberley North;Kimberley;8301;PO BOX 97;PO BOX;Kimberley North;Kimberley;8300;053;8327911;082;4044420;diamantveld@kimberley.co.za;diamantveldps@ncdoe.school.za;-28.732908,;24.766715;;;;;;209209;530566;2014204;DIAMANTVELD PRIMARY SCHOOL;;;;;;;;;;;;;;
300101496;NC;NEW SNAUSWANE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K7;;KURUMAN;KURUMAN;8460;PO BOX 255;PO BOX;ELLENDALE;KURUMAN;8460;072;0758518;072;0758515;Newsmauswaneps@gmail.com;givenmukutu@gmail.com;-27.273412;23.604705;;;;;;7961242;2530;300101496;new smauswane;;;;;;;;;;;;;;
300101600;NC;PAMPIERSTAD SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt Education;;F5;;Pampierstad ;Pampierstad ;8566;PRIVATE BAG X206;PRIVATE BAG X;Pampierstad ;PAMPIESTAD;8566;072;3211040;082;5415987;pampierstadhigh90@gmail.com;mpoelangtj11@gmail.com;-27.788991;24,691711;;;;;;961057;961057;202101600;PAMPIERSTAD HIGH SCHOOL;;;;;;;;;;;;;;
300101568;NC;OMANG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K7;;DITHAKONG VILLAGE;KURUMAN;8474;PO BOX 321;PO BOX;MOTHIBISTAD;KURUMAN;8474;076;0482897;076;0482897;omangps@ncdoe.school.za;acedsbok@gmail.com;-27.093428;23.922045;;;;;;961361;961361;300101568;Omang Primary School;;;;;;;;;;;;;;
300013306;NC;PNIEL-LANDGOED PRIMÊRE SKOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F3;;Pniel Plaas;Barkly-Wes;8375;PO BOX 238;PO BOX;Barkly - Wes;Barkly-Wes;8375;081;8811795;072;4582180;pnielskoolhoof@gmail.com;pnielskoolhoof@gmail.com;-28.587685;24,514372;;;;;;225620;970 34;300013306;Pniellandgoed Primêre Skool;;;;;;;;;;;;;;
300031209;NC;PORT NOLLOTH LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;Port Nolloth;Port Nolloth;8280;PO BOX 22;PO BOX;Port Nolloth;Port Nolloth;8280;027;8518333;078;1451860;portnollothl@ncdoe.school.za;portnollothprimary@gmail.com;-29.25617;16.87204;;;;;;309322;971024;;;;;;;;;;;;;;;;
300033313;NC;PROTEA HOËRSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N4;;Nieuwoudtville;Nieuwoudtville;8180;PO BOX 86;PO BOX;Nieuwoudtville;Nieuwoudtville;8180;027;2181330;083;9405238;proteah@ncdoe.school.za;fbantom@gmail.com;-31.377725;19,116794;;;;;;340147;971059;2033313;Protea High;;;;;;;;;;;;;;
300011402;NC;HOËRSKOOL NOORD-KAAP;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt Education;;F6;;Hadison Park;Kimberley;8301;PRIVATE BAG X5060;PRIVATE BAG X;Kimberley;Kimberley;8300;053;8324377;082;8242065;secretary@northerncapehigh.co.za;northerncapehighschool@gmail.com;-28.751229;24.750909;;;;;;122012;339;2011402;HOËRSKOOL NOORD-KAAP;;;;;;;;;;;;;;Sports School of Excellence
300014202;NC;HOMEVALE PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;Homevale;Kimberley;8301;PO BOX 429;PO BOX;Homevale;Kimberley;8300;053;8741631;082;5585043;;;-28.6983;24.73975;;;;;;225180;970360;300014202;Homevale Primary School;;;;;;;;;;;;;;
300015211;NC;SUNSETKIDS COLLEGE;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;F6;;Albertynshof;KIMBERLEY;8301;41 - 45 LONG STREET, ALBERTYNSHOF, KIMBERLEY 1;41 - 45 LONG STREET, ALBERTYNSHOF, KIMBERLEY;Albertynshof;KIMBERLEY;8301;053;0085056;081;7716565;skprimarycollege@gmail.com;sunsetkidshighschool@gmail.com;-28,746983;24,759094;;;;;;;;;;;;;;;;;;;;;;;
300044304;NC;SISHEN INTERMEDIATE MINE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Mine;;K1;;SESHENG;SESHENG;8447;PO BOX 3088;PO BOX;SESHENG;SESHENG;8447;074;1471524;083;2050155;sishen.intermediate@gmail.com;sishen.intermediate@gmail.com;-27.69424;22.99964;;;;;;361160;970597;;;;;;;;;;;;;;;;
300044220;NC;RE FENTSE PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S5;;;Postmasburg;8420;GROENWATER 1381;GROENWATER;;Postmasburg;8420;074;4692004;063;4080390;groenwater.primary@gmail.com;groenwater.primary@gmail.com;-28.2869;23,3115;;;;;;448130;448130;;;;;;;;;;;;;;;;
300101985;NC;SEUPE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K3;;MARUPING;MARUPING VILLAGE;8460;PRIVATE BAG XX175;PRIVATE BAG X;MARUPING;MOTHIBISTAD;8474;081;5498698;071;1266523;seupeps@ncdoe.school.za;seupeps@gmail.com;-27.343942;23,373912;;;;;;961406;961406;2101985;SEUPE PRIMARY SCHOOL;;;;;;;;;;;;;;
300101790;NC;REEBONE INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Other;;K7;;mothibistad;KURUMAN;8460;PO BOX 266;PO BOX;Mothibistad;KURUMAN;8460;072;7441679;073;5157848;rzeeseraelo@gmail.com;reebonelsch@gmail.com;-27.115383;23.6138;;;;;;961289;961289;;REEBONE INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300101691;NC;PULELO PRIMARY  SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;;;;CASSEL VILLAGE;8587;PO BOX 1907;PO BOX;VRYBURG;VRYBURG;8600;083;6215008;081;5174439;pulelops@ncdoe.school.za;puleloprimary@gmail.com;-26.964633;23.990483;;;;;;961349;961349;2101691;PULELO PRIMARY SCHOOL;;;;;;;;;;;;;;
300101783;NC;REARATA PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;VERGENOEG VILLAGE;KURUMAN;8476;PO BOX 5114;PO BOX;BATLHAROS;KURUMAN;8476;066;0725259;063;7369408;rearataprimaryschool@gmail.com;rearataprimaryschool@gmail.com;-27.3632;23,29121;;;;;;7961282;796;;Rearata Primary School;;;;;;;;;;;;;;
300017213;NC;TLHATLOGANG INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F7;;Ikhutseng;Warrenton;8530;PO BOX 153;PO BOX;Ikhutseng;Warrenton;8530;053;4974545;073;7310595;tlhatlogangintermediate78@gmail.com;gmrmoleme@gmail.com;-28.12521;24.85625;;;;;;75332;970426;2017213;TLHATLOGANG ;;;;;;;;;;;;;;
300010705;NC;RE TLAMELENG SPECIAL SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Special Needs Education;Combined;Private;;F4;;West End / Wes-einde;Kimberley;8301;PO BOX 2646;PO BOX;Kimberley;Kimberley;8300;053;2850672;084;9525231;retlameleng.sp@gmail.com;lebogangdiutlwileng@yahoo.com;-28.7284                 ;24.7421                  ;;;;;;226010;549503;2010705;RETLAMELENG SPECIAL SCHOOL;;;;;;;;;;;;;;Comprehensive
300101827;NC;REMMOGO SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;;;KURUMAN;KURUMAN;8460;PRIVATE BAG X176;PRIVATE BAG X;MOTHIBISTAD;MOTHIBISTAD;8474;078;2899877;078;8036288;remmogoss@gmail.com;remmogoss@gmail.com;-27.356079;23,381667;;;;;;7961420;796;2101827;REMMOGO SECONDARY SCHOOL;;;;;;;;;;;;;;
300101813;NC;REITLAMILE SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;;;Pampierstad;Pampierstad;8566;PO BOX 84;PO BOX;Pampierstad;Pampierstad;8566;053;9964364;072;6989957;reitlamileis@gmail.com;reitlamileis@ncdoe.school.com;-27.77418;24.69194;;;;;;978760;650231;20101813;Reitlamile  Secondary School;;;;;;;;;;;;;;
300100690;NC;KGOMOTSO SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F5;;PAMPIERSTAD;PAMPIERSTAD;8566;PRIVATE BAG X203;PRIVATE BAG X;PAMPIERSTAD;PAMPIERSTAD;8566;083;3789086;073;7970703;kgomotsoss@ncdoe.school.za;mjkhumalo@ncdoe.school.za;-27.768895;24.688405;;;;;;960943;960943;2100690;KGOMOTSO HIGH SCHOOL;;;;;;;;;;;;;;
300044208;NC;GAMAGARA HOËRSKOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K4;;DEBEN;DIBENG;8463;PO BOX 3;PO BOX;DEBEN;DIBENG;8463;053;7910320;067;0927394;goliath31m@gmail.com;gamagarah@ncdoe.school.za;-27.597470;22.876392;;;;;;361320;530584;300044208;HIGH SCHOOL GAMAGARA;;;;;;;;;;;;;;
300101825;NC;RELEKILE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;MOTHIBISTAD;MOTHIBISTAD;8474;PO BOX 13;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;074;2256943;072;0634618;relekileps@ncdoe.school.za;relekileps@gmail.com;-27.36992;23.55355;;;;;;007/961302;007/96;2101825;Relekile Primary School;;;;;;;;;;;;;;
300042215;NC;RIEMVASMAAK PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;S4;;RIEMVASMAAK;KAKAMAS;8870;PO BOX 523;PO BOX;RIEMVASMAAK;KAKAMAS;8870;054;0501194;073;3436339;laerskoolriemvasmaak@gmail.com;gayd20042009@gmail.com;-28.4521;20,30907;;;;;;375527;970534;300042215;Riemvasmaak Primary School;;;;;;;;;;;;;;
300033309;NC;ROGGEVELD INTERMEDIATE SCHOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;N4;;;SUTHERLAND;6920;PRIVATE BAG X59;PRIVATE BAG X;SUTHERLAND;SUTHERLAND;6920;023;5711070;023;5711070;rogprim@roggevelde.co.za;johanolyn@15.gmail.com;-32.39005;20.66452;;;;;;330337;330337;;;;;;;;;;;;;;;;
300032402;NC;HOËRSKOOL SA VAN WYK;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N2;;Bergsig;Springbok;8240;PO BOX 45;PO BOX;BERGSIG;SPRINGBOK;8240;027;7121455;082;7727298;savanwykh@ncdoe.school.za;sa.vanwyk@yahoo.com;-29.6457;17.88133;;;;;;343331;0;2032402;HOëRSKOOL SA VAN WYK;;;;;;;;;;;;;;
300051202;NC;OASIS EXCELLENCE ACADEMY;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;K2;;KURUMAN;KURUMAN;8460;PRIVATE BAG X1532;PRIVATE BAG X;KURUMAN;KURUMAN;8460;053;7149059;053;7149059;;info@humancapitalgroup.co.za;;;;;;;;;;;;;;;;;;;;;;;;;
300012301;NC;BARKLY WEST HIGH SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;F2;;De Beershoogte;Barkly West ;8375;PO BOX 87;PO BOX;De Beershoogte;Barkly West ;8375;053;5310529;082;4627228;barkleywestfb@telkomsa.net;johannessolomons@yahoo.com;-28.52621;24.50956;;;;;;225370;225370;2012301;Barkly West High School;;;;;;;;;;;;;;
300041215;NC;VELA-LANGA PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S1;;Paballelo ;Upington ;8801;PO BOX 397;PO BOX;Upington ;Upington ;8800;054;3327937;076;4892538;Velalangap.School@gmail.com;Velalangap.School@gmail.com;-28.44013;21.21919;;;;;;361020;539504;41215;Upington ;;;;;;;;;;;;;;
300101901;NC;SEDIBENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K4;;KURUMAN;KURUMAN;8476;PO BOX 5821;PO BOX;BATLHAROS;KURUMAN;8476;079;8949411;079;8949411;sedibengps@ncdoe.school.za;sedibengprim@gmail.com;-27.19038;23.17551;;;;;;961249;961249;;SEDIBENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300101821;NC;REKGARATLHILE SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K8;;KURUMAN;KURUMAN;8460;PO BOX 166;PO BOX;KURUMAN;KURUMAN;8460;063;3673218;074;4466722;rekgaratlhilehighschool@gmail.com;;-27.39685;23.44074;;;;;;961426;961426;300101821;REKGARATLHILE HIGH SCHOOL;;;;;;;;;;;;;;
300044219;NC;SHILOAH ACADEMY;ZF MGCAWU;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Govt Education;;S5;;;Postmasburg;;PO BOX 771;PO BOX;;Postmasburg;8420;053;3133056;082;8548473;;Shiloah.acc@gmail.com;-28,335623;23,059604;;;;;;;;;;;;;;;;;;;;;;;
300044214;NC;SHA-LEJE PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Mine;;S5;;Lime Acres;Lime Acres;8410;PO BOX 36;PO BOX;LIME ACRES;Lime Acres;8410;076;2318298;076;2318298;amantlemoshou@gmail.com;shaleje@gmail.com;-28.35754;23.51995;;;;;;361130;970595;300044214;Sha-leje Primary School;;;;;;;;;;;;;;
300031306;NC;ST CYPRIANS LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;2;;NABABEEP;NABABEEP;8265;BUITEKANT ST 328;BUITEKANT ST;;NABABEEP;8265;027;7138371;060;2015558;sctypriansls@gmail.com;sctypriansls@gmail.com;-29.59408;17.77896;;;;;;340294;5;;;;;;;;;;;;;;;;
300016216;NC;ST PETERS PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F8;;Mankurwane;Kimberley;8345;PO BOX 9020;PO BOX;Mankurwane;Kimberley;8345;053;8741442;083;5731043;stpetersps@ncdoe.school.za;aaronleeuw@gmail.com;-28.703213;24,719427;;;;;;74310;970407;2016216;;;;;;;;;;;;;;;
300101920;NC;SEGOPOTSO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;;;KURUMAN;KURUMAN;8460;PO BOX 481;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;079;9420304;079;9420304;segopotsosecondary6@gmail.com;segopotsosecondary6@gmail.com;-26.725183;23.16195;;;;;;961285;961285;2101920;SEGOPOTSO;;;;;;;;;;;;;;
300101922;NC;SEGWANENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K3;;SEGWANENG  VILLAGE;DITHAKONG;8604;PO BOX 7004;PO BOX;DITHAKONG;KURUMAN;8460;076;3897021;076;3894021;psegwaneng@gmail.com;segwanengps@ncdoe.school.za;-27.06481;23.96414;;;;;;961405;961405;0;SEGWANENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300051301;NC;SEDIBA ACADEMY;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Private;;K7;;KURUMAN;KURUMAN;8460;PO BOX 2193;PO BOX;KURUMAN;KURUMAN;8460;053;7120820;084;3010233;marinalandman4@gmail.com;jcloete1994@gmail.com;-27.458311;23.424628;;;;;;;;2051301;SEDIBA ACADEMY;;;;;;;;;;;;;;
300101919;NC;SEGONYANA PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K8;;MOTHIBISTADT;MOTHIBISTADT;8474;PO BOX 210;PO BOX;MOTHIBISTADT;MOTHIBISTADT;8474;068;7706621;071;7578825;segonyanaprimary@gmail.com;segonyanaprimary@gmail.com;-27.4006;23,48945;;;;;;962150;902053;200101919;SEGONYANA PRIMARY SCHOOL;;;;;;;;;;;;;;
300010704;NC;KIMBERLEY OPLEIDINGSENTRUM;FRANCES BAARD;;Formally Opened;Operational;;Public;Special Needs Education;Primary;Govt;;F1;;Homestead;Kimberley;8300;BARKLY ROAD 263 1814;BARKLY ROAD 263;Kimberley;Kimberley;8301;053;8713355;081;4354473;ktc.specialschool@yahoo.com;ktc.specialschool@yahoo.com;-28.7048                 ;24.741233            ;;;;;;225450;970283;2010704;KIMBERLEY TRAINING CENTRE;;;;;;;;;;;;;;
300031211;NC;STEPHEN MALHERBE PRIMÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;N1;;Eksteenfontein;Eksteenfontein;8284;STEPHEN MALHERBE 29;STEPHEN MALHERBE;Eksteenfontein;Eksteenfontein;8284;076;8681492;076;8681492;stephenmalherbel@ncdoe.school.za;stephenmalherbe66@gmail.com;-28.8233;17.25443;;;;;;346799;512567;;;;;;;;;;;;;;;;
300101974;NC;SESHENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K6;;MOTHIBISTAD;MOTHIBISTAD;8474;PRIVATE BAG XX 142;PRIVATE BAG X;MOTHIBISTAD;MOTHIBISTAD;8474;076;5048055;076;5048055;seshengprimary@gmail.com;seshengprimary@gmail.com;-26.795018;23,349754;;;;;;961307;961307;1;Sesheng Primary School;;;;;;;;;;;;;;
300032207;NC;SOEBATSFONTEIN VGK PRIMERE SKOOL ;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Private;;N3;;8257;SOEBATSFONTEIN;8257;PO BOX 12;PO BOX;SOEBATSFONTEIN ;SOEBATSFONTEIN;8257;076;3071289;076;1242763;soebatsfonteinl@ncdoe.school.za;soebatsfonteinvgkps@gmail.com;-30.1191;17,59706;;;;;;340383;340383;;;;;;;;;;;;;;;;
300042217;NC;SOVERBY PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Trust Land;;S2;;KEIMOES;KEIMOES;8860;427;;KEIMOES;KEIMOES;8860;054;4612718;084;4452420;wallacewillemse@gmail.com;soverbyps@gmail.com;-28.69078;21.01424;;;;;;0004/37625;970620;2042217;Soverby;;;;;;;;;;;;;;
300043224;NC;ROSENDAL  INTERMEDIATE SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S2;;Rosedale;Upington;8801;PO BOX 1350;PO BOX;Rosedale;Upington;8800;054;3390810;084;2644788;rosendalsi@telkomsa.net;rosendalsi@telkomsa.net;-28.46093;21.20271;;;;;;370231;970527;;;;;;;;;;;;;;;;
300017003;NC;SHEKINAH INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Church;;F5;;Homevale Extension;Kimberley;8301;PO BOX 1161;PO BOX;Homevale Extension;Kimberley;8301;053;8716115;076;0531473;Shekinahintermediate52@gmail.com;elgie.king@vodamail.co.za;-28,693502;24,730636;;;;;;;;2017003;SHEKINAH CHRISTIAN SCHOOL;;;;;;;;;;;;;;
300101991;NC;SHALANA PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K6;;HEUNINGVLEI;KURUMAN;8640;PO BOX 86;PO BOX;HEUNAAR;KURUMAN;8611;079;6854272;079;6854272;shalanaprimary@gmail.com;shalanaprimary@gmail.com;-26.342133;23,1266666;;;;;;961412;961412;2101991;SHALANA ;;;;;;;;;;;;;;
300032208;NC;SPOEGRIVIER MET PRIMERE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;N3;;SPOEGRIVIER;GARIES;8220;PRIVATE BAG X190;PRIVATE BAG X;SPOEGRIVIER;Springbok;8220;076;2650803;079;0522191;spoegrivier027@gmail.com;spoegrivier@ncdoe.school.za;-30.34867;17.76131;;;;;;346640;149543;;spoegrivier primary;;;;;;;;;;;;;;
300101999;NC;SIMON MEDUPE PRIMARY;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F7;;Pampierstad;Pampierstad;8566;PO BOX 196;PO BOX;1707 Matang Street;Pampierstad;8566;053;9961137;061;5445905;simonmedupeps@ncdoe.school.za;simonmedupeprimary@gmail.com;-27.772882;24,685105;;;;;;961005;961005;300101999;SIMON MEDUPE PRIMARY;;;;;;;;;;;;;;
300044302;NC;LANGBERG HIGH SCHOOL                                                      ;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K4;;;OLIFANTSHOEK;8450;PO BOX 98;PO BOX;Olifantshoek;OLIFANTSHOEK;8450;073;1767095;073;1767095;langberghighschool@gmail.com;roestofm@gmail.com;-27.94347;22.73576;;;;;;361740;970665;2044302;Hoërskool Langberg;;;;;;;;;;;;;;
300044203;NC;DEBEN PRIMÊRE SKOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K4;;DEBEN;DIBENG;8463;PO BOX 2;PO BOX;DEBEN;DIBENG;8463;053;0085029;083;2956278;debenps@ncdoe.school.za;sbolaae@gmail.com;-27.59169;22.88362;;;;;;381130;8810;200044203;DEBEN PRIMARY SCHOOL;;;;;;;;;;;;;;
300014301;NC;ST PATRICK'S CBC;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Church;;F7;;Belgravia;Kimberley;8301;DU TOITSPAN ROAD 170;DU TOITSPAN ROAD;Belgravia;Kimberley;8301;053;8311558;053;8311558;info@stpatricks.co.za;headmaster@stpatricks.co.za;-28.747626;24,775743;;;;;;;;;Kimberley;;;;;;;;;;;;;;
300013302;NC;DIKGATLONG SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F2;;Tidimalo;Delportshoop;8377;DIKGATLONG SECONDARY SCHOOL 1498;DIKGATLONG SECONDARY SCHOOL;Delportshoop;Delportshoop;8377;053;0500013;076;4898045;dikgatlhonghs@gmail.com;itisengm@yahoo.com;-28.41993;24.3155;;;;;;410150;970800;2013302;Dikgatlhong High School;;;;;;;;;;;;;;
300101998;NC;SIMOLOLANG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;CASSEL ;CASSEL VILLAGE;8587;PO BOX 2676;PO BOX;CASSEL VILLAGE;VRYBURG;8587;074;7143934;072;7143934;simololangps@ncdoe.school.za;simprimary@gmail.com;-26.966785;23,982545;;;;;;0007/96135;0007/9;2101998;SIMOLOLANGP RIMARY SCHOOL;;;;;;;;;;;;;;
